customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,income_missing,Year,Month,Day,Weekday,education_level_encoded,gender_encoded,income_bin,income_binary,income_quantile,income_cluster,income_standard,income_minmax,income_maxabs,income_robust,income_log,income_reciprocal,income_sqrt,income_power,debt_to_income,avg_monthly_transactions,spending_to_income
229,52,Male,West,Graduate,Salaried,0.8637560833941409,0.5039101392109647,Education,379.0,5,35,76.63953108424003,2020-08-16,0,0,2020,8,16,Sunday,0.0,1,Medium,1.0,2,2,0.5273327195423486,0.8144797883953973,0.8643380145186618,0.059419563024046974,0.6225938511527267,0.536550897893715,0.9293847875848522,0.17432756679729478,0.583394026275153,5.833333333333333,88.72820991672091
230,29,Female,North,High School,Salaried,0.2940076994540778,0.9558030511887482,Business,666.0,2,203,33.80565731526524,2020-08-17,1,0,2020,8,17,Monday,1.0,0,Low,0.0,0,1,-1.600565939033911,0.03481367456288703,0.29420577878972637,-2.457620474528732,0.25774414618007785,0.7727929288379696,0.5422247683886063,-1.9458759034290936,3.2509456485782913,33.833333333333336,114.9822177379592
231,55,Female,West,Graduate,Unemployed,0.9362399859523022,0.35136119407816374,Business,760.0,3,345,73.14325237416838,2020-08-18,1,0,2020,8,18,Tuesday,0.0,0,Low,0.0,0,1,-1.175368590597754,0.9136696136163515,0.9368707510471259,0.37963966361525675,0.6607479408581248,0.5164649047923516,0.9675949493214101,0.806796623516288,0.37528966862142144,57.5,78.12446965696545
232,39,Female,South,Graduate,Self-Employed,0.9494578064528624,0.31389468578763613,Car,838.0,5,431,12.497084827099805,2020-08-19,1,0,2020,8,19,Wednesday,0.0,0,Low,1.0,1,1,-0.7061412610775211,0.9317573994416318,0.9500974766787705,0.4380334815652448,0.6675512859402598,0.5129631411820863,0.9744012553629343,0.9361746138697026,0.3306041444435899,71.83333333333333,13.162338275766492
233,36,Male,North,Graduate,Salaried,0.28665147901040283,0.9580349312948607,Business,751.0,6,247,87.34924402347148,2020-08-20,0,0,2020,8,20,Thursday,0.0,1,Low,0.0,0,1,-1.600565939033911,0.024747132967538388,0.28684460230149517,-2.4901188578567344,0.2520430908610382,0.7772112466455376,0.535398430153099,-1.95441403363742,3.3421593867307164,41.166666666666664,304.7228094724099
234,23,Male,East,Post-Graduate,Salaried,0.7219129977945238,0.6919838319031189,Education,763.0,0,330,52.12759540718315,2020-08-21,1,0,2020,8,21,Friday,2.0,1,Low,0.0,0,1,-1.5038939674879006,0.6203761271288485,0.7223993661694498,-0.5672162214169333,0.5434358808003144,0.5807494346583301,0.8496546344218477,-0.744326383977957,0.9585418658718712,55.0,72.20758674027932
235,40,Female,South,Post-Graduate,Self-Employed,0.7759056089696064,0.6308490199481204,Education,777.0,6,84,34.26248208523562,2020-08-22,1,0,2020,8,22,Saturday,2.0,0,Low,0.0,0,1,-1.2393255482656524,0.6942617414055093,0.7764283533325468,-0.32868713052266385,0.5743104950548688,0.5630929903871453,0.8808550442437203,-0.4385157610379646,0.8130486655276027,14.0,44.1580543936727
236,44,Female,East,Graduate,Unemployed,0.8945202262701681,0.4470274765532508,Education,719.0,0,444,39.00665700757416,2020-08-23,1,0,2020,8,23,Sunday,0.0,0,Low,0.0,0,1,-1.3031623123589817,0.8565786523810538,0.8951228838620366,0.19532969725639032,0.6389656277299879,0.5278381228838858,0.9457907941348171,0.42748656001825375,0.4997399314459291,74.0,43.60623255017729
237,53,Male,South,Post-Graduate,Self-Employed,0.5428266991842301,0.8398447324671111,Car,513.0,4,172,15.312428276839787,2020-08-24,1,0,2020,8,24,Monday,2.0,1,Low,1.0,1,1,-0.5747920456685697,0.3753073872887285,0.5431924132527608,-1.3583854401200828,0.4336162528699608,0.6481609376663952,0.7367677376108634,-1.4596960825263021,1.5471691678564174,28.666666666666668,28.20868667633995
238,44,Male,North,High School,Self-Employed,0.9276976128017362,0.373332478096883,Home,668.0,5,308,89.14796112336313,2020-08-25,0,0,2020,8,25,Tuesday,1.0,1,Medium,1.0,2,2,0.41349263322879154,0.9019798939700215,0.9283226227153124,0.3419010831440004,0.6563263440545767,0.5187535603919691,0.9631706042035005,0.7255954821051497,0.4024290597982493,51.333333333333336,96.0959259711014
239,31,Male,East,High School,Salaried,0.9594705540536651,0.28180889961807987,Business,413.0,12,38,13.143355612055396,2020-08-26,0,0,2020,8,26,Wednesday,1.0,1,Medium,1.0,1,2,-0.09234062774630776,0.9454592373594818,0.9601169700838378,0.48226789680455556,0.6726743112691421,0.5103419379950592,0.9795256780981625,1.0372702732622296,0.29371292159771456,6.333333333333333,13.698550264545442
240,28,Male,East,Graduate,Salaried,0.9119846117049537,0.4102244117716118,Education,802.0,1,174,62.392569851828725,2020-08-27,1,0,2020,8,27,Thursday,0.0,1,High,1.0,3,0,1.6227182589791618,0.8804776048067701,0.9125990354303992,0.2724840317129726,0.6481417663253543,0.5230167616821354,0.9549788540616769,0.5810469768404483,0.44981505883602346,29.0,68.41405989864886
241,56,Female,South,High School,Unemployed,0.8564908020443784,0.5161622865082038,Education,610.0,12,346,45.41887421651666,2020-08-28,1,0,2020,8,28,Friday,1.0,0,High,1.0,3,0,0.9917551012792191,0.8045376914355137,0.8570678383919743,0.02732293132326911,0.6186880401623841,0.5386506622595675,0.9254678827730212,0.1176398286079646,0.6026477870820839,57.666666666666664,53.029027408239834
242,58,Male,East,Graduate,Salaried,0.8307958360056835,0.5565772892201202,Home,768.0,9,195,85.91329745509721,2020-08-29,1,0,2020,8,29,Saturday,0.0,1,Low,0.0,0,1,-1.600565939033911,0.7693756885564408,0.8313555610998262,-0.08619254341260624,0.6047507553823118,0.5462105497146738,0.9114800250173799,-0.07379479487519794,0.6699326899567087,32.5,103.41084263030595
243,40,Female,South,Graduate,Salaried,0.7651867875236891,0.6438083412003737,Education,343.0,8,63,29.67997922454361,2020-08-30,0,0,2020,8,30,Sunday,0.0,0,High,1.0,3,0,0.871329525159029,0.6795936842469971,0.7657023103851692,-0.3760408457682896,0.5682565134111257,0.5665122847440188,0.8747495570297187,-0.503188619998053,0.8413740954465216,10.5,38.787887752994905
244,55,Female,South,High School,Self-Employed,0.8620956223809452,0.5067456342896411,Business,714.0,9,304,52.5669459150409,2020-08-31,1,0,2020,8,31,Monday,1.0,0,Medium,1.0,1,2,-0.1713665054259033,0.812207548189333,0.862676434817027,0.05208396196080857,0.6217025321984316,0.537029349073579,0.9284910459347172,0.1612698921642348,0.5878067596377597,50.666666666666664,60.975771770956136
245,45,Female,South,Post-Graduate,Salaried,0.9026289196664655,0.4304196015305873,Car,545.0,5,51,48.58849668662024,2020-09-01,1,0,2020,9,1,Tuesday,2.0,0,Low,1.0,1,1,-0.757447146222151,0.8676749075820437,0.9032370402601666,0.23115236302610567,0.6432365717516814,0.5255885630999985,0.9500678500330729,0.49787199061798576,0.4768511091907332,8.5,53.829979992857304
246,55,Male,South,High School,Unemployed,0.3456110731334999,0.9383778482719585,Education,383.0,6,421,66.22931552400811,2020-09-02,0,0,2020,9,2,Wednesday,1.0,1,Low,0.0,0,1,-1.3756027002319442,0.10542976221029737,0.34584391877627113,-2.2296465806395185,0.2968482393447058,0.7431567857652347,0.5878869560838206,-1.8784089696160047,2.7151266878231337,70.16666666666667,191.62961106406905
247,45,Male,North,High School,Self-Employed,0.9768811160703552,0.21378326656952612,Business,506.0,9,294,15.44081855619364,2020-09-03,0,0,2020,9,3,Thursday,1.0,1,Medium,1.0,2,2,0.00599448744781261,0.969284535701391,0.9775392619721059,0.5591844496331017,0.6815204088803152,0.5058473126536815,0.9883729640527179,1.219588739181389,0.21884266473437428,49.0,15.8062412121411
248,49,Male,South,Graduate,Unemployed,0.8777840473072203,0.4790565376789631,Education,450.0,7,436,25.50313040186839,2020-09-04,0,0,2020,9,4,Friday,0.0,1,Medium,1.0,2,2,0.5006162035950661,0.833676206353546,0.8783754293739361,0.12139244054304801,0.6300923833898963,0.5325426006435724,0.9369013007287482,0.28708908686880386,0.545756714477286,72.66666666666667,29.053991673811332
249,38,Male,West,Graduate,Self-Employed,0.6866238922697732,0.7270128132050404,Home,827.0,10,396,27.165185607427983,2020-09-05,1,0,2020,9,5,Saturday,0.0,1,Low,1.0,1,1,-0.6526271684001068,0.5720851261525262,0.6870864856123073,-0.723116780328508,0.5227288339953226,0.5929004116348966,0.8286277163296997,-0.9189279775149855,1.0588224811137195,66.0,39.56341443002807
250,38,Female,East,Graduate,Salaried,0.9625860825671051,0.27097607578550953,Education,464.0,12,147,69.05206038733517,2020-09-06,0,0,2020,9,6,Sunday,0.0,0,Medium,1.0,1,2,-0.5086436516643383,0.9497226492042158,0.9632345975961111,0.49603170944099595,0.6742630334409024,0.5095317901633024,0.9811147142750969,1.0692804337638582,0.2815084081237159,24.5,71.73598459182098
251,22,Male,West,Graduate,Self-Employed,0.9469097329211339,0.3214995454106068,Education,444.0,9,196,25.13109570613921,2020-09-07,0,0,2020,9,7,Monday,0.0,1,High,1.0,3,0,0.8510727150449928,0.9282705153288525,0.9475476864548831,0.42677657715134165,0.6662433631792676,0.5136344962945996,0.9730928696281429,0.9108758567766394,0.3395250193688566,32.666666666666664,26.54011763994861
252,55,Male,North,Post-Graduate,Self-Employed,0.7630320066597428,0.6463607017856254,Car,336.0,0,499,55.87934111127814,2020-09-08,1,0,2020,9,8,Tuesday,2.0,1,Low,1.0,1,1,-0.7714343240627246,0.6766449973007777,0.7635460777988266,-0.38556025795020443,0.5670350579076284,0.5672046770691415,0.8735170328389383,-0.5159448849005098,0.8470951364348935,83.16666666666667,73.23328592190536
253,36,Female,West,Post-Graduate,Salaried,0.5818271741599054,0.8133124488221602,Home,632.0,7,407,27.219505640076296,2020-09-09,0,0,2020,9,9,Wednesday,2.0,0,Low,0.0,0,1,-1.600565939033911,0.42867717230088853,0.5822191636905669,-1.1860887565937688,0.4585806182196876,0.6321803142186448,0.7627759659034266,-1.3370087767214154,1.397859166678652,67.83333333333333,46.78280226319487
254,56,Male,East,Post-Graduate,Salaried,0.9881774635359694,0.1533143847119953,Home,702.0,3,213,78.92999600671827,2020-09-10,1,0,2020,9,10,Thursday,2.0,1,High,1.0,3,0,0.8830609770768721,0.9847429021966326,0.9888432200309304,0.6090895650323405,0.6872183716225054,0.5029732095551984,0.9940711561734247,1.3424396821576254,0.15514863510790305,35.5,79.87431298451712
255,53,Female,West,Graduate,Unemployed,0.8987220815582959,0.43851866564551556,Car,713.0,9,440,85.37483635917108,2020-09-11,1,0,2020,9,11,Friday,0.0,0,High,1.0,2,0,0.8025005349219618,0.8623286365420019,0.899327570030803,0.21389269504689057,0.6411810712296458,0.5266700217544699,0.9480095366388969,0.4637641587209242,0.48793578642817725,73.33333333333333,94.99581473634152
256,24,Female,North,Graduate,Unemployed,0.9972783780763663,0.0737281263926619,Education,344.0,7,51,51.47943799537924,2020-09-12,0,0,2020,9,12,Saturday,0.0,0,High,1.0,3,0,1.5423534807828527,0.9971969518649498,0.9979502660539697,0.6492956751718916,0.6917854428540472,0.5006813326458415,0.9986382618728197,1.4440950783827868,0.07392933408911848,8.5,51.61992792291063
257,53,Female,South,Graduate,Salaried,0.7370318628011276,0.6758579978189942,Business,701.0,12,359,38.18471073673426,2020-09-13,1,0,2020,9,13,Sunday,0.0,0,Medium,1.0,2,2,0.37988595073933984,0.6410653770811524,0.7375284170818711,-0.5004239502729384,0.5521778306722622,0.5756946786153972,0.8585055985846147,-0.6636023327859718,0.9169997010039173,59.833333333333336,51.80876521621643
258,34,Female,West,Post-Graduate,Salaried,0.9904793760709931,0.13766119852019454,Home,505.0,5,425,28.72462200139993,2020-09-14,0,0,2020,9,14,Monday,2.0,0,High,1.0,2,0,0.7919346811574998,0.9878929299126448,0.9911466834141343,0.6192589769638519,0.6883755022244484,0.5023915404609215,0.995228303491713,1.3679234290979934,0.1389844168853523,70.83333333333333,29.000727016996542
259,41,Female,North,Graduate,Salaried,0.931350241556007,0.36412460443310796,Home,361.0,10,297,13.9824801218435,2020-09-15,0,0,2020,9,15,Tuesday,0.0,0,High,1.0,2,0,0.7901317775389606,0.906978294924529,0.9319777123244464,0.3580377025289238,0.6582193653297191,0.5177724777637134,0.9650648898162273,0.7600874280820694,0.3909642024946114,49.5,15.01312771281722
260,40,Female,North,High School,Self-Employed,0.7707376881465959,0.6371525846062627,Education,719.0,8,435,31.48000609579963,2020-09-16,0,0,2020,9,16,Wednesday,1.0,0,Medium,1.0,1,2,-0.3429498211220681,0.6871897551423688,0.7712569507696867,-0.35151802217428174,0.571396232724188,0.5647363845554587,0.8779166749450633,-0.4699515020783704,0.8266789004939316,72.5,40.843994759747716
261,28,Female,East,High School,Self-Employed,0.855771599572334,0.5173538144881208,Education,767.0,10,425,62.33886239562543,2020-09-17,1,0,2020,9,17,Thursday,1.0,0,High,1.0,3,0,1.6227182589791618,0.8035535064650187,0.8563481513776947,0.024145631539241378,0.6183005662161839,0.5388594157979635,0.9250792396180632,0.1120907535338517,0.604546604195167,70.83333333333333,72.84521059915853
262,27,Female,East,Graduate,Self-Employed,0.8779377294436554,0.47877483561619966,Home,318.0,3,35,52.68935450473687,2020-09-18,0,0,2020,9,18,Friday,0.0,0,High,1.0,2,2,0.6050700102945852,0.83388651103796,0.8785292150493451,0.1220713790031959,0.6301742223256089,0.5324990197072471,0.9369833133218838,0.2883489609356207,0.5453403123699864,5.833333333333333,60.0149107820276
263,23,Male,West,High School,Salaried,0.9059670108883894,0.4233482906330873,Education,664.0,1,380,85.52330226247419,2020-09-19,1,0,2020,9,19,Saturday,1.0,1,High,1.0,3,0,1.536810600355623,0.8722428829971166,0.9065773804262264,0.24589941539417295,0.6449894970488508,0.5246680526405809,0.9518229934648508,0.5273049946995776,0.4672888588050826,63.333333333333336,94.40001814040691
264,37,Male,South,High School,Unemployed,0.8744688314900484,0.48508170729520345,Business,599.0,1,394,41.70218099933605,2020-09-20,1,0,2020,9,20,Sunday,1.0,1,High,1.0,3,0,1.548827162613142,0.8291395345427096,0.8750579800242826,0.10674644736401746,0.6283253294162443,0.5334844640788624,0.9351303820805141,0.2600416561468085,0.5547158341465984,65.66666666666667,47.68858477011439
265,53,Male,North,Post-Graduate,Salaried,0.7728538445291083,0.634584064562432,Home,306.0,4,65,65.50906738627157,2020-09-21,1,0,2020,9,21,Monday,2.0,1,High,1.0,3,0,0.9736953179003329,0.6900855868279377,0.7733745328524483,-0.34216924560791084,0.5725905897004676,0.5640622903494971,0.8791210636363506,-0.4571369014225929,0.8210919426157184,10.833333333333334,84.76255614175737
266,32,Male,West,Graduate,Self-Employed,0.7245244204113255,0.6892491307412966,Business,727.0,9,262,49.14581979800971,2020-09-22,0,0,2020,9,22,Tuesday,0.0,1,Medium,1.0,1,1,-0.5206518283236318,0.6239497006230567,0.725012548158057,-0.5556794527893417,0.5449513141592817,0.5798700141117658,0.8511900025325283,-0.7306448379451962,0.9513124904057719,43.666666666666664,67.8318334254472
267,42,Female,North,Graduate,Self-Employed,0.8822904285381838,0.4707054277463856,Business,416.0,8,131,51.00609727393693,2020-09-23,1,0,2020,9,23,Wednesday,0.0,0,High,1.0,2,0,0.6813006885655929,0.8398429158007864,0.8828848466512416,0.14130077605138527,0.6324893483529617,0.5312676433129481,0.9393031611456356,0.3242558449507995,0.5335039489505403,21.833333333333332,57.811006018104486
268,42,Male,North,Post-Graduate,Salaried,0.843670980550871,0.5368605746153575,Education,806.0,11,115,31.4219451683294,2020-09-24,1,0,2020,9,24,Thursday,2.0,1,Medium,1.0,2,2,0.06677889378696387,0.7869945431166919,0.8442393799079075,-0.029312602682620252,0.611758682181255,0.5423961273725801,0.9185156397965529,0.0203912855505329,0.6363387943778948,19.166666666666668,37.244311932849214
269,50,Female,South,High School,Salaried,0.7500514920665651,0.6613794366690875,Business,845.0,2,139,46.39606214735998,2020-09-25,0,0,2020,9,25,Friday,1.0,0,High,1.0,2,0,0.7050291363450951,0.6588819502195004,0.7505568179526784,-0.44290570351886366,0.5596452115405813,0.5714117581872636,0.8660551322326802,-0.5910909876011015,0.8817787094147822,23.166666666666668,61.85716932517275
270,58,Male,South,High School,Self-Employed,0.49294134919136556,0.8700625415781307,Education,624.0,7,346,47.66279976101658,2020-09-26,0,0,2020,9,26,Saturday,1.0,1,Low,1.0,1,1,-0.8466810921419093,0.3070423108752727,0.4932734544224287,-1.5787694319991759,0.4007482339216349,0.6698186774327326,0.7020978202439925,-1.5947749634942503,1.7650427236534427,57.666666666666664,96.69061002734693
271,58,Male,West,Graduate,Self-Employed,0.9038166782314346,0.4279198665062133,Car,354.0,3,167,66.53140173991471,2020-09-27,1,0,2020,9,27,Sunday,0.0,1,High,1.0,3,0,1.4637804254074482,0.8693002831524256,0.9044255990437283,0.23639965454503692,0.6438606492922484,0.525260657412119,0.9506927359727929,0.5083140382687198,0.4734586966723782,27.833333333333332,73.61161100733575
272,28,Male,South,High School,Self-Employed,0.8738891498631525,0.4861252449230104,Education,341.0,5,385,85.25119993488912,2020-09-28,1,0,2020,9,28,Monday,1.0,1,High,1.0,3,0,1.4704525663957475,0.8283462753882448,0.8744779078533574,0.10418552414763102,0.628016030446188,0.5336494957948973,0.9348203837439321,0.25533781431442826,0.5562779272395539,64.16666666666667,97.5537915171954
273,47,Female,South,Post-Graduate,Salaried,0.6555234738518012,0.755174797798011,Business,596.0,9,240,36.34570219860034,2020-09-29,0,0,2020,9,29,Tuesday,2.0,0,Low,0.0,0,1,-1.3280591534912736,0.5295260894794953,0.6559651141708939,-0.8605125159711988,0.5041172572171128,0.604038550823664,0.8096440414477224,-1.057806987790789,1.1520179336380847,40.0,55.44530996737009
274,47,Male,West,Post-Graduate,Self-Employed,0.5574119112752121,0.8302360876091299,Car,530.0,5,464,13.376037486503876,2020-09-30,1,0,2020,9,30,Wednesday,2.0,1,Low,1.0,1,1,-0.6747875093113913,0.3952663655867611,0.5577874517160679,-1.2939507460972166,0.44302541231129605,0.6420908898668933,0.746600235249904,-1.4156728912198506,1.4894480559444232,77.33333333333333,23.99668398887102
275,54,Female,South,Graduate,Self-Employed,0.6716438496421944,0.7408741723382003,Education,752.0,2,317,49.70361004005117,2020-10-01,1,0,2020,10,1,Thursday,0.0,0,Low,1.0,1,1,-0.8345694931044982,0.5515858462077174,0.6720963506065453,-0.7892957605954002,0.5138074833857543,0.5982135490248381,0.8195388030119101,-0.9875027962926417,1.1030759423061598,52.833333333333336,74.00292590564156
276,41,Female,East,Post-Graduate,Unemployed,0.965219646050832,0.261440308440582,Business,693.0,4,100,53.55690657193349,2020-10-02,1,0,2020,10,2,Friday,2.0,0,Low,0.0,0,1,-1.0515356663984954,0.953326521132187,0.9658699353684237,0.5076662922091586,0.6756040182351284,0.5088489737060843,0.9824559257548564,1.0965459546700818,0.27086094808602107,16.666666666666668,55.48675557015443
277,50,Male,North,Post-Graduate,Salaried,0.9777282411006302,0.20987493074273592,Home,821.0,11,402,23.47524409055322,2020-10-03,1,0,2020,10,3,Saturday,2.0,1,High,1.0,3,0,1.3985041336186963,0.9704437749355898,0.9783869577288058,0.5629268869582762,0.6819488330136351,0.5056306418739754,0.9888014164131391,1.2286754057222231,0.21465569052856587,67.0,24.00998877165203
278,53,Male,North,Graduate,Unemployed,0.978896347835901,0.20435738350628502,Home,657.0,2,31,70.83716850208533,2020-10-04,0,0,2020,10,4,Sunday,0.0,1,High,1.0,3,0,0.8264749602494198,0.9720422581687181,0.9795558514428071,0.5680873604298797,0.6825392892183881,0.5053321772479842,0.9893919081111897,1.2412383772892883,0.20876304621839578,5.166666666666667,72.36431993917323
279,48,Male,North,Post-Graduate,Unemployed,0.7241016503125229,0.6896932651655233,Education,743.0,10,299,88.79432867531933,2020-10-05,1,0,2020,10,5,Monday,2.0,1,Low,1.0,1,1,-0.7487317144661741,0.6233711653796593,0.72458949322991,-0.5575471707072184,0.5447061324015321,0.5800122050916968,0.8509416256785908,-0.7328671129150163,0.9524812778259117,49.833333333333336,122.62688344515666
280,53,Female,North,Post-Graduate,Self-Employed,0.9890402283893459,0.14764628890544643,Education,427.0,10,119,85.66197736067687,2020-10-06,0,0,2020,10,6,Tuesday,2.0,0,Medium,1.0,1,2,-0.08079086379002279,0.9859235435803458,0.9897065661476183,0.6129010961224762,0.687652225101867,0.5027550402083947,0.9945050167743479,1.3519730836791002,0.14928238980318193,19.833333333333332,86.61121651257561
281,25,Male,West,Post-Graduate,Salaried,0.9127535957239867,0.408510554934549,Home,704.0,0,58,25.768483105892173,2020-10-07,1,0,2020,10,7,Wednesday,2.0,1,High,1.0,2,0,0.7456014557607477,0.8815299128055617,0.9133685375305706,0.2758812569069417,0.6485438769994397,0.5228064933379435,0.9553813875746098,0.5879783941704266,0.447558417571089,9.666666666666666,28.231587612046468
282,39,Female,North,High School,Self-Employed,0.416967599701785,0.9089213501722424,Business,691.0,6,138,80.02905919206086,2020-10-08,0,0,2020,10,8,Thursday,1.0,0,Low,0.0,0,1,-1.3117855025344751,0.2030768417532799,0.41724851977731114,-1.9144070128306405,0.3485190950284842,0.705732438914242,0.6457302840209563,-1.7600190731679901,2.179836876587779,23.0,191.93112186485857
283,24,Female,North,Graduate,Salaried,0.8755828590705792,0.4830679630256909,Business,492.0,3,82,66.35949091293477,2020-10-09,1,0,2020,10,9,Friday,0.0,0,High,1.0,3,0,1.6227182589791618,0.8306640137319409,0.8761727581492497,0.11166800941171093,0.6289194692869592,0.5331675938302918,0.9357258461058876,0.26910276511845543,0.5517101642881198,13.666666666666666,75.78893330937815
284,55,Male,North,Graduate,Unemployed,0.7446518604929308,0.6674530745036814,Business,377.0,6,349,46.30772510455293,2020-10-10,0,0,2020,10,10,Saturday,0.0,1,Medium,1.0,2,2,0.4785564898624908,0.6514928818450901,0.7451535485306583,-0.46676024921302306,0.5565550288694033,0.573180255983828,0.8629321297141107,-0.6215062795210161,0.8963290228830602,58.166666666666664,62.187080381292546
285,37,Male,North,Graduate,Salaried,0.9803199221075548,0.1974154257372952,Education,384.0,2,62,53.248879545978326,2020-10-11,1,0,2020,10,11,Sunday,0.0,1,High,1.0,3,0,1.3228297000299978,0.9739903332338141,0.9809803848071871,0.5743764409067798,0.6832584084763124,0.5049689137782093,0.9901110655414143,1.2566012211716227,0.20137857171450604,10.333333333333334,54.317859246908355
286,48,Female,East,High School,Self-Employed,0.9403510089615954,0.34020579058109746,Car,329.0,11,476,77.96801399859665,2020-10-12,0,0,2020,10,12,Monday,1.0,0,Medium,1.0,1,2,-0.1737340393249772,0.9192952993117914,0.9409845437413901,0.39780138166723866,0.662868889163365,0.5153706702454641,0.9697169736379762,0.8465454999927486,0.36178595794434004,79.33333333333333,82.91373461139224
287,50,Female,North,High School,Self-Employed,0.5049729984979905,0.8631351405127405,Car,348.0,10,365,48.41079517106985,2020-10-13,1,0,2020,10,13,Tuesday,1.0,0,Low,1.0,1,1,-0.8769726681327759,0.32350689335117266,0.5053132097109916,-1.5256158928646883,0.40877495684254533,0.664463748517768,0.7106145217331197,-1.5642857387519224,1.709269887855549,60.833333333333336,95.8680866404038
288,49,Female,East,Graduate,Self-Employed,0.3464187336737482,0.9380799864403231,Car,444.0,4,389,39.85658952841015,2020-10-14,1,0,2020,10,14,Wednesday,0.0,0,Low,0.0,0,1,-1.5256238476902624,0.10653499668302469,0.34665212345486524,-2.226078489928145,0.2974482776967618,0.742710996950753,0.5885734734710257,-1.8772407608526398,2.7079366536908833,64.83333333333333,115.05321639431448
289,26,Male,West,High School,Salaried,0.6362011224874975,0.7715232541833384,Car,368.0,4,177,49.45979944207886,2020-10-15,0,0,2020,10,15,Thursday,1.0,1,Medium,1.0,1,2,-0.46091562176270096,0.5030846233464421,0.6366297449212474,-0.9458749906609584,0.4923771661304106,0.6111718090498017,0.7976221677508076,-1.137505783075264,1.2127033840599681,29.5,77.74239575166867
290,55,Female,South,Graduate,Unemployed,0.44936620999792626,0.8933476419133256,Car,357.0,12,54,56.33038432280393,2020-10-16,0,0,2020,10,16,Friday,0.0,0,Low,0.0,0,1,-0.982111298687399,0.24741237528912186,0.4496689577167941,-1.7712761122872944,0.3711263643247849,0.6899567501311009,0.6703478276222921,-1.6950102351057226,1.988016949288306,9.0,125.3551848570543
291,57,Male,North,High School,Unemployed,0.2685672776256627,0.9632609290263673,Education,778.0,1,461,25.12621230226791,2020-10-17,0,0,2020,10,17,Saturday,1.0,1,Low,0.0,0,1,-1.600565939033911,0.0,0.26874821719978886,-2.5700114213384886,0.23788813580147936,0.7882908676878915,0.518234770760958,-1.9743509663452155,3.5866652763595046,76.83333333333333,93.55649178262735
292,44,Female,South,Post-Graduate,Salaried,0.8608746905108968,0.5088170272679243,Education,744.0,10,402,82.07261842135925,2020-10-18,0,0,2020,10,18,Sunday,2.0,0,High,1.0,3,0,1.6091224090557905,0.8105367769625823,0.8614546803788142,0.04669011708707012,0.6210466409013184,0.5373816974884287,0.9278333312135842,0.15170724828689286,0.5910465633110442,67.0,95.33631238787173
293,49,Female,South,Post-Graduate,Self-Employed,0.45955449847986096,0.8881495723845862,Car,595.0,9,114,63.93495590636911,2020-10-19,0,0,2020,10,19,Monday,2.0,0,Low,0.0,0,1,-1.1140894339632827,0.2613544302579872,0.4598641102686754,-1.7262661908096317,0.37813125112867213,0.6851405692911836,0.6779044906768659,-1.6729437314684765,1.9326316581003016,19.0,139.123773388916
294,51,Male,West,Graduate,Unemployed,0.8924771021533418,0.45109269793688045,Education,470.0,11,159,60.66151338699911,2020-10-20,1,0,2020,10,20,Tuesday,0.0,1,High,1.0,3,0,0.9825784616208252,0.8537827609223935,0.8930783832483755,0.1863035633546526,0.6378866069977982,0.5284079785494668,0.9447100624812577,0.40999765508184166,0.505438959552573,26.5,67.96982605003181
295,55,Female,South,High School,Self-Employed,0.8391086108962199,0.5439639134352722,Education,446.0,1,155,17.95969809445105,2020-10-21,0,0,2020,10,21,Wednesday,1.0,0,High,1.0,2,2,0.5563776365969849,0.780751216906778,0.8396739364863046,-0.0494682844020802,0.6092810036369092,0.5437416768510958,0.916028717287957,-0.013377927916480828,0.6482640106079772,25.833333333333332,21.40330567608999
296,53,Male,East,High School,Salaried,0.8387935440032298,0.544449621671741,Car,783.0,3,213,58.33391505380735,2020-10-22,0,0,2020,10,22,Thursday,1.0,1,High,1.0,3,0,0.8452503146769044,0.7803200669694036,0.8393586573259454,-0.05086019003361397,0.6091096739601035,0.5438348439177701,0.9158567267882186,-0.015693894390399143,0.6490865667292792,35.5,69.5450215024339
297,41,Male,South,Post-Graduate,Self-Employed,0.6476184572177355,0.7619647851908381,Business,605.0,3,371,19.676852979079385,2020-10-23,1,0,2020,10,23,Friday,2.0,1,Medium,1.0,1,2,-0.5067093736735956,0.5187085535766436,0.6480547717564283,-0.8954353765291628,0.4993308860041349,0.6069366336722509,0.8047474493390678,-1.0910027931401938,1.1765643438643663,61.833333333333336,30.38340362258057
298,52,Female,South,Post-Graduate,Unemployed,0.6587161618870333,0.7523915324276422,Education,745.0,3,308,16.295814015631926,2020-10-24,0,0,2020,10,24,Saturday,2.0,0,Low,1.0,0,1,-0.9153451656138698,0.533895089450842,0.6591599531889952,-0.8464078272373379,0.5060439066895305,0.6028759006377277,0.8116133081012369,-1.0441637231875638,1.1422090058823755,51.333333333333336,24.738749340761707
299,43,Male,South,High School,Unemployed,0.47974972809349986,0.8774053785988623,Business,520.0,5,176,52.18487165139146,2020-10-25,0,0,2020,10,25,Sunday,1.0,1,Low,0.0,0,1,-1.1236825583335561,0.2889903773438458,0.4800729458445819,-1.637047505969188,0.39187297083703315,0.6757899535405852,0.6926396812871032,-1.6267644968998047,1.8288814505130102,29.333333333333332,108.77519797410076
